country,continent,year,metric,value
Eritrea,Africa,1957,gdpPercap,344.1618859
Eritrea,Africa,1957,lifeExp,38.047
Eritrea,Africa,1957,pop,1542611.0
Eritrea,Africa,1962,gdpPercap,380.9958433
Eritrea,Africa,1962,lifeExp,40.158
Eritrea,Africa,1962,pop,1666618.0
Eritrea,Africa,1967,gdpPercap,468.7949699
Eritrea,Africa,1967,lifeExp,42.189
Eritrea,Africa,1967,pop,1820319.0
Eritrea,Africa,1972,gdpPercap,514.3242082
Eritrea,Africa,1972,lifeExp,44.142
Eritrea,Africa,1972,pop,2260187.0
Eritrea,Africa,1977,gdpPercap,505.7538077
Eritrea,Africa,1977,lifeExp,44.535
Eritrea,Africa,1977,pop,2512642.0
Eritrea,Africa,1982,gdpPercap,524.8758493
Eritrea,Africa,1982,lifeExp,43.89
Eritrea,Africa,1982,pop,2637297.0
Eritrea,Africa,1987,gdpPercap,521.1341333
Eritrea,Africa,1987,lifeExp,46.453
Eritrea,Africa,1987,pop,2915959.0
Eritrea,Africa,1992,gdpPercap,582.8585102
Eritrea,Africa,1992,lifeExp,49.991
Eritrea,Africa,1992,pop,3668440.0
Eritrea,Africa,1997,gdpPercap,913.47079
Eritrea,Africa,1997,lifeExp,53.378
Eritrea,Africa,1997,pop,4058319.0
Eritrea,Africa,2002,gdpPercap,765.3500015
Eritrea,Africa,2002,lifeExp,55.24
Eritrea,Africa,2002,pop,4414865.0
Eritrea,Africa,2007,gdpPercap,641.3695236
Eritrea,Africa,2007,lifeExp,58.04
Eritrea,Africa,2007,pop,4906585.0
Ethiopia,Africa,1952,gdpPercap,362.1462796
Ethiopia,Africa,1952,lifeExp,34.078
Ethiopia,Africa,1952,pop,20860941.0
Ethiopia,Africa,1957,gdpPercap,378.9041632
Ethiopia,Africa,1957,lifeExp,36.667
Ethiopia,Africa,1957,pop,22815614.0
Ethiopia,Africa,1962,gdpPercap,419.4564161
Ethiopia,Africa,1962,lifeExp,40.059
Ethiopia,Africa,1962,pop,25145372.0
Ethiopia,Africa,1967,gdpPercap,516.1186438
Ethiopia,Africa,1967,lifeExp,42.115
Ethiopia,Africa,1967,pop,27860297.0
Ethiopia,Africa,1972,gdpPercap,566.2439442
Ethiopia,Africa,1972,lifeExp,43.515
Ethiopia,Africa,1972,pop,30770372.0
Ethiopia,Africa,1977,gdpPercap,556.8083834
Ethiopia,Africa,1977,lifeExp,44.51
Ethiopia,Africa,1977,pop,34617799.0
Ethiopia,Africa,1982,gdpPercap,577.8607471
Ethiopia,Africa,1982,lifeExp,44.916
Ethiopia,Africa,1982,pop,38111756.0
Ethiopia,Africa,1987,gdpPercap,573.7413142
Ethiopia,Africa,1987,lifeExp,46.684
Ethiopia,Africa,1987,pop,42999530.0
Ethiopia,Africa,1992,gdpPercap,421.3534653
Ethiopia,Africa,1992,lifeExp,48.091
Ethiopia,Africa,1992,pop,52088559.0
Ethiopia,Africa,1997,gdpPercap,515.8894013
Ethiopia,Africa,1997,lifeExp,49.402
Ethiopia,Africa,1997,pop,59861301.0
Ethiopia,Africa,2002,gdpPercap,530.0535319
Ethiopia,Africa,2002,lifeExp,50.725
Ethiopia,Africa,2002,pop,67946797.0
Ethiopia,Africa,2007,gdpPercap,690.8055759
Ethiopia,Africa,2007,lifeExp,52.947
Ethiopia,Africa,2007,pop,76511887.0
Gabon,Africa,1952,gdpPercap,4293.476475
Gabon,Africa,1952,lifeExp,37.003
Gabon,Africa,1952,pop,420702.0
Gabon,Africa,1957,gdpPercap,4976.198099
Gabon,Africa,1957,lifeExp,38.999
Gabon,Africa,1957,pop,434904.0
Gabon,Africa,1962,gdpPercap,6631.459222
Gabon,Africa,1962,lifeExp,40.489
Gabon,Africa,1962,pop,455661.0
Gabon,Africa,1967,gdpPercap,8358.761987
Gabon,Africa,1967,lifeExp,44.598
Gabon,Africa,1967,pop,489004.0
Gabon,Africa,1972,gdpPercap,11401.94841
Gabon,Africa,1972,lifeExp,48.69
Gabon,Africa,1972,pop,537977.0
Gabon,Africa,1977,gdpPercap,21745.57328
Gabon,Africa,1977,lifeExp,52.79
Gabon,Africa,1977,pop,706367.0
Gabon,Africa,1982,gdpPercap,15113.36194
Gabon,Africa,1982,lifeExp,56.564
Gabon,Africa,1982,pop,753874.0
Gabon,Africa,1987,gdpPercap,11864.40844
Gabon,Africa,1987,lifeExp,60.19
Gabon,Africa,1987,pop,880397.0
Gabon,Africa,1992,gdpPercap,13522.15752
Gabon,Africa,1992,lifeExp,61.366
Gabon,Africa,1992,pop,985739.0
Gabon,Africa,1997,gdpPercap,14722.84188
Gabon,Africa,1997,lifeExp,60.461
Gabon,Africa,1997,pop,1126189.0
Gabon,Africa,2002,gdpPercap,12521.71392
Gabon,Africa,2002,lifeExp,56.761
Gabon,Africa,2002,pop,1299304.0
Gabon,Africa,2007,gdpPercap,13206.48452
Gabon,Africa,2007,lifeExp,56.735
Gabon,Africa,2007,pop,1454867.0
Gambia,Africa,1952,gdpPercap,485.2306591
Gambia,Africa,1952,lifeExp,30.0
Gambia,Africa,1952,pop,284320.0
Gambia,Africa,1957,gdpPercap,520.9267111
Gambia,Africa,1957,lifeExp,32.065
Gambia,Africa,1957,pop,323150.0
Gambia,Africa,1962,gdpPercap,599.650276
Gambia,Africa,1962,lifeExp,33.896
Gambia,Africa,1962,pop,374020.0
Gambia,Africa,1967,gdpPercap,734.7829124
Gambia,Africa,1967,lifeExp,35.857
Gambia,Africa,1967,pop,439593.0
Gambia,Africa,1972,gdpPercap,756.0868363
Gambia,Africa,1972,lifeExp,38.308
Gambia,Africa,1972,pop,517101.0
Gambia,Africa,1977,gdpPercap,884.7552507
Gambia,Africa,1977,lifeExp,41.842
Gambia,Africa,1977,pop,608274.0
Gambia,Africa,1982,gdpPercap,835.8096108
Gambia,Africa,1982,lifeExp,45.58
Gambia,Africa,1982,pop,715523.0
Gambia,Africa,1987,gdpPercap,611.6588611
Gambia,Africa,1987,lifeExp,49.265
Gambia,Africa,1987,pop,848406.0
Gambia,Africa,1992,gdpPercap,665.6244126
Gambia,Africa,1992,lifeExp,52.644
Gambia,Africa,1992,pop,1025384.0
Gambia,Africa,1997,gdpPercap,653.7301704
Gambia,Africa,1997,lifeExp,55.861
Gambia,Africa,1997,pop,1235767.0
Gambia,Africa,2002,gdpPercap,660.5855997
Gambia,Africa,2002,lifeExp,58.041
Gambia,Africa,2002,pop,1457766.0
Gambia,Africa,2007,gdpPercap,752.7497265
Gambia,Africa,2007,lifeExp,59.448
Gambia,Africa,2007,pop,1688359.0
Ghana,Africa,1952,gdpPercap,911.2989371
Ghana,Africa,1952,lifeExp,43.149
Ghana,Africa,1952,pop,5581001.0
Ghana,Africa,1957,gdpPercap,1043.561537
Ghana,Africa,1957,lifeExp,44.779
Ghana,Africa,1957,pop,6391288.0
Ghana,Africa,1962,gdpPercap,1190.041118
Ghana,Africa,1962,lifeExp,46.452
Ghana,Africa,1962,pop,7355248.0
Ghana,Africa,1967,gdpPercap,1125.69716
Ghana,Africa,1967,lifeExp,48.072
Ghana,Africa,1967,pop,8490213.0
Ghana,Africa,1972,gdpPercap,1178.223708
Ghana,Africa,1972,lifeExp,49.875
Ghana,Africa,1972,pop,9354120.0
Ghana,Africa,1977,gdpPercap,993.2239571
Ghana,Africa,1977,lifeExp,51.756
Ghana,Africa,1977,pop,10538093.0
Ghana,Africa,1982,gdpPercap,876.032569
Ghana,Africa,1982,lifeExp,53.744
Ghana,Africa,1982,pop,11400338.0
Ghana,Africa,1987,gdpPercap,847.0061135
Ghana,Africa,1987,lifeExp,55.729
Ghana,Africa,1987,pop,14168101.0
Ghana,Africa,1992,gdpPercap,925.060154
Ghana,Africa,1992,lifeExp,57.501
Ghana,Africa,1992,pop,16278738.0
Ghana,Africa,1997,gdpPercap,1005.245812
Ghana,Africa,1997,lifeExp,58.556
Ghana,Africa,1997,pop,18418288.0
Ghana,Africa,2002,gdpPercap,1111.984578
Ghana,Africa,2002,lifeExp,58.453
Ghana,Africa,2002,pop,20550751.0
Ghana,Africa,2007,gdpPercap,1327.60891
Ghana,Africa,2007,lifeExp,60.022
Ghana,Africa,2007,pop,22873338.0
Guinea,Africa,1952,gdpPercap,510.1964923
Guinea,Africa,1952,lifeExp,33.609
Guinea,Africa,1952,pop,2664249.0
Guinea,Africa,1957,gdpPercap,576.2670245
Guinea,Africa,1957,lifeExp,34.558
Guinea,Africa,1957,pop,2876726.0
Guinea,Africa,1962,gdpPercap,686.3736739
Guinea,Africa,1962,lifeExp,35.753
Guinea,Africa,1962,pop,3140003.0
Guinea,Africa,1967,gdpPercap,708.7595409
Guinea,Africa,1967,lifeExp,37.197
Guinea,Africa,1967,pop,3451418.0
Guinea,Africa,1972,gdpPercap,741.6662307
Guinea,Africa,1972,lifeExp,38.842
Guinea,Africa,1972,pop,3811387.0
Guinea,Africa,1977,gdpPercap,874.6858643
Guinea,Africa,1977,lifeExp,40.762
Guinea,Africa,1977,pop,4227026.0
Guinea,Africa,1982,gdpPercap,857.2503577
Guinea,Africa,1982,lifeExp,42.891
Guinea,Africa,1982,pop,4710497.0
Guinea,Africa,1987,gdpPercap,805.5724718
Guinea,Africa,1987,lifeExp,45.552
Guinea,Africa,1987,pop,5650262.0
Guinea,Africa,1992,gdpPercap,794.3484384
Guinea,Africa,1992,lifeExp,48.576
Guinea,Africa,1992,pop,6990574.0
Guinea,Africa,1997,gdpPercap,869.4497668
Guinea,Africa,1997,lifeExp,51.455
Guinea,Africa,1997,pop,8048834.0
Guinea,Africa,2002,gdpPercap,945.5835837
Guinea,Africa,2002,lifeExp,53.676
Guinea,Africa,2002,pop,8807818.0
Guinea,Africa,2007,gdpPercap,942.6542111
Guinea,Africa,2007,lifeExp,56.007
Guinea,Africa,2007,pop,9947814.0
Guinea-Bissau,Africa,1952,gdpPercap,299.850319
Guinea-Bissau,Africa,1952,lifeExp,32.5
Guinea-Bissau,Africa,1952,pop,580653.0
Guinea-Bissau,Africa,1957,gdpPercap,431.7904566
Guinea-Bissau,Africa,1957,lifeExp,33.489
Guinea-Bissau,Africa,1957,pop,601095.0
Guinea-Bissau,Africa,1962,gdpPercap,522.0343725
Guinea-Bissau,Africa,1962,lifeExp,34.488
Guinea-Bissau,Africa,1962,pop,627820.0
Guinea-Bissau,Africa,1967,gdpPercap,715.5806402
Guinea-Bissau,Africa,1967,lifeExp,35.492
Guinea-Bissau,Africa,1967,pop,601287.0
Guinea-Bissau,Africa,1972,gdpPercap,820.2245876
Guinea-Bissau,Africa,1972,lifeExp,36.486
Guinea-Bissau,Africa,1972,pop,625361.0
Guinea-Bissau,Africa,1977,gdpPercap,764.7259628
Guinea-Bissau,Africa,1977,lifeExp,37.465
Guinea-Bissau,Africa,1977,pop,745228.0
Guinea-Bissau,Africa,1982,gdpPercap,838.1239671
Guinea-Bissau,Africa,1982,lifeExp,39.327
Guinea-Bissau,Africa,1982,pop,825987.0
Guinea-Bissau,Africa,1987,gdpPercap,736.4153921
Guinea-Bissau,Africa,1987,lifeExp,41.245
Guinea-Bissau,Africa,1987,pop,927524.0
Guinea-Bissau,Africa,1992,gdpPercap,745.5398706
Guinea-Bissau,Africa,1992,lifeExp,43.266
Guinea-Bissau,Africa,1992,pop,1050938.0
Guinea-Bissau,Africa,1997,gdpPercap,796.6644681
Guinea-Bissau,Africa,1997,lifeExp,44.873
Guinea-Bissau,Africa,1997,pop,1193708.0
Guinea-Bissau,Africa,2002,gdpPercap,575.7047176
Guinea-Bissau,Africa,2002,lifeExp,45.504
Guinea-Bissau,Africa,2002,pop,1332459.0
Guinea-Bissau,Africa,2007,gdpPercap,579.231743
Guinea-Bissau,Africa,2007,lifeExp,46.388
Guinea-Bissau,Africa,2007,pop,1472041.0
Kenya,Africa,1952,gdpPercap,853.540919
Kenya,Africa,1952,lifeExp,42.27
Kenya,Africa,1952,pop,6464046.0
Kenya,Africa,1957,gdpPercap,944.4383152
Kenya,Africa,1957,lifeExp,44.686
Kenya,Africa,1957,pop,7454779.0
Kenya,Africa,1962,gdpPercap,896.9663732
Kenya,Africa,1962,lifeExp,47.949
Kenya,Africa,1962,pop,8678557.0
Kenya,Africa,1967,gdpPercap,1056.736457
Kenya,Africa,1967,lifeExp,50.654
Kenya,Africa,1967,pop,10191512.0
Kenya,Africa,1972,gdpPercap,1222.359968
Kenya,Africa,1972,lifeExp,53.559
Kenya,Africa,1972,pop,12044785.0
Kenya,Africa,1977,gdpPercap,1267.613204
Kenya,Africa,1977,lifeExp,56.155
Kenya,Africa,1977,pop,14500404.0
Kenya,Africa,1982,gdpPercap,1348.225791
Kenya,Africa,1982,lifeExp,58.766
Kenya,Africa,1982,pop,17661452.0
Kenya,Africa,1987,gdpPercap,1361.936856
Kenya,Africa,1987,lifeExp,59.339
Kenya,Africa,1987,pop,21198082.0
Kenya,Africa,1992,gdpPercap,1341.921721
Kenya,Africa,1992,lifeExp,59.285
Kenya,Africa,1992,pop,25020539.0
Kenya,Africa,1997,gdpPercap,1360.485021
Kenya,Africa,1997,lifeExp,54.407
Kenya,Africa,1997,pop,28263827.0
Kenya,Africa,2002,gdpPercap,1287.514732
Kenya,Africa,2002,lifeExp,50.992
Kenya,Africa,2002,pop,31386842.0
Kenya,Africa,2007,gdpPercap,1463.249282
Kenya,Africa,2007,lifeExp,54.11
Kenya,Africa,2007,pop,35610177.0
Lesotho,Africa,1952,gdpPercap,298.8462121
Lesotho,Africa,1952,lifeExp,42.138
Lesotho,Africa,1952,pop,748747.0
Lesotho,Africa,1957,gdpPercap,335.9971151
Lesotho,Africa,1957,lifeExp,45.047
Lesotho,Africa,1957,pop,813338.0
Lesotho,Africa,1962,gdpPercap,411.8006266
Lesotho,Africa,1962,lifeExp,47.747
Lesotho,Africa,1962,pop,893143.0
Lesotho,Africa,1967,gdpPercap,498.6390265
Lesotho,Africa,1967,lifeExp,48.492
Lesotho,Africa,1967,pop,996380.0
Lesotho,Africa,1972,gdpPercap,496.5815922
Lesotho,Africa,1972,lifeExp,49.767
Lesotho,Africa,1972,pop,1116779.0
Lesotho,Africa,1977,gdpPercap,745.3695408
Lesotho,Africa,1977,lifeExp,52.208
Lesotho,Africa,1977,pop,1251524.0
Lesotho,Africa,1982,gdpPercap,797.2631074
Lesotho,Africa,1982,lifeExp,55.078
Lesotho,Africa,1982,pop,1411807.0
Lesotho,Africa,1987,gdpPercap,773.9932141
Lesotho,Africa,1987,lifeExp,57.18
Lesotho,Africa,1987,pop,1599200.0
Lesotho,Africa,1992,gdpPercap,977.4862725
Lesotho,Africa,1992,lifeExp,59.685
Lesotho,Africa,1992,pop,1803195.0
Lesotho,Africa,1997,gdpPercap,1186.147994
Lesotho,Africa,1997,lifeExp,55.558
Lesotho,Africa,1997,pop,1982823.0
Lesotho,Africa,2002,gdpPercap,1275.184575
Lesotho,Africa,2002,lifeExp,44.593
Lesotho,Africa,2002,pop,2046772.0
Lesotho,Africa,2007,gdpPercap,1569.331442
Lesotho,Africa,2007,lifeExp,42.592
Lesotho,Africa,2007,pop,2012649.0
Liberia,Africa,1952,gdpPercap,575.5729961
Liberia,Africa,1952,lifeExp,38.48
Liberia,Africa,1952,pop,863308.0
Liberia,Africa,1957,gdpPercap,620.9699901
Liberia,Africa,1957,lifeExp,39.486
Liberia,Africa,1957,pop,975950.0
Liberia,Africa,1962,gdpPercap,634.1951625
Liberia,Africa,1962,lifeExp,40.502
Liberia,Africa,1962,pop,1112796.0
Liberia,Africa,1967,gdpPercap,713.6036483
Liberia,Africa,1967,lifeExp,41.536
Liberia,Africa,1967,pop,1279406.0
Liberia,Africa,1972,gdpPercap,803.0054535
Liberia,Africa,1972,lifeExp,42.614
Liberia,Africa,1972,pop,1482628.0
Liberia,Africa,1977,gdpPercap,640.3224383
Liberia,Africa,1977,lifeExp,43.764
Liberia,Africa,1977,pop,1703617.0
Liberia,Africa,1982,gdpPercap,572.1995694
Liberia,Africa,1982,lifeExp,44.852
Liberia,Africa,1982,pop,1956875.0
Liberia,Africa,1987,gdpPercap,506.1138573
Liberia,Africa,1987,lifeExp,46.027
Liberia,Africa,1987,pop,2269414.0
Liberia,Africa,1992,gdpPercap,636.6229191
Liberia,Africa,1992,lifeExp,40.802
Liberia,Africa,1992,pop,1912974.0
Liberia,Africa,1997,gdpPercap,609.1739508
Liberia,Africa,1997,lifeExp,42.221
Liberia,Africa,1997,pop,2200725.0
Liberia,Africa,2002,gdpPercap,531.4823679
Liberia,Africa,2002,lifeExp,43.753
Liberia,Africa,2002,pop,2814651.0
Liberia,Africa,2007,gdpPercap,414.5073415
Liberia,Africa,2007,lifeExp,45.678
Liberia,Africa,2007,pop,3193942.0
Libya,Africa,1952,gdpPercap,2387.54806
Libya,Africa,1952,lifeExp,42.723
Libya,Africa,1952,pop,1019729.0
Libya,Africa,1957,gdpPercap,3448.284395
Libya,Africa,1957,lifeExp,45.289
Libya,Africa,1957,pop,1201578.0
Libya,Africa,1962,gdpPercap,6757.030816
Libya,Africa,1962,lifeExp,47.808
Libya,Africa,1962,pop,1441863.0
Libya,Africa,1967,gdpPercap,18772.75169
Libya,Africa,1967,lifeExp,50.227
Libya,Africa,1967,pop,1759224.0
Libya,Africa,1972,gdpPercap,21011.49721
Libya,Africa,1972,lifeExp,52.773
Libya,Africa,1972,pop,2183877.0
Libya,Africa,1977,gdpPercap,21951.21176
Libya,Africa,1977,lifeExp,57.442
Libya,Africa,1977,pop,2721783.0
Libya,Africa,1982,gdpPercap,17364.27538
Libya,Africa,1982,lifeExp,62.155
Libya,Africa,1982,pop,3344074.0
Libya,Africa,1987,gdpPercap,11770.5898
Libya,Africa,1987,lifeExp,66.234
Libya,Africa,1987,pop,3799845.0
Libya,Africa,1992,gdpPercap,9640.138501
Libya,Africa,1992,lifeExp,68.755
Libya,Africa,1992,pop,4364501.0
Libya,Africa,1997,gdpPercap,9467.446056
Libya,Africa,1997,lifeExp,71.555
Libya,Africa,1997,pop,4759670.0
Libya,Africa,2002,gdpPercap,9534.677467
Libya,Africa,2002,lifeExp,72.737
Libya,Africa,2002,pop,5368585.0
Libya,Africa,2007,gdpPercap,12057.49928
Libya,Africa,2007,lifeExp,73.952
Libya,Africa,2007,pop,6036914.0
Madagascar,Africa,1952,gdpPercap,1443.011715
Madagascar,Africa,1952,lifeExp,36.681
Madagascar,Africa,1952,pop,4762912.0
Madagascar,Africa,1957,gdpPercap,1589.20275
Madagascar,Africa,1957,lifeExp,38.865
Madagascar,Africa,1957,pop,5181679.0
Madagascar,Africa,1962,gdpPercap,1643.38711
Madagascar,Africa,1962,lifeExp,40.848
Madagascar,Africa,1962,pop,5703324.0
Madagascar,Africa,1967,gdpPercap,1634.047282
Madagascar,Africa,1967,lifeExp,42.881
Madagascar,Africa,1967,pop,6334556.0
Madagascar,Africa,1972,gdpPercap,1748.562982
Madagascar,Africa,1972,lifeExp,44.851
Madagascar,Africa,1972,pop,7082430.0
Madagascar,Africa,1977,gdpPercap,1544.228586
Madagascar,Africa,1977,lifeExp,46.881
Madagascar,Africa,1977,pop,8007166.0
Madagascar,Africa,1982,gdpPercap,1302.878658
Madagascar,Africa,1982,lifeExp,48.969
Madagascar,Africa,1982,pop,9171477.0
Madagascar,Africa,1987,gdpPercap,1155.441948
Madagascar,Africa,1987,lifeExp,49.35
Madagascar,Africa,1987,pop,10568642.0
Madagascar,Africa,1992,gdpPercap,1040.67619
Madagascar,Africa,1992,lifeExp,52.214
Madagascar,Africa,1992,pop,12210395.0
Madagascar,Africa,1997,gdpPercap,986.2958956
Madagascar,Africa,1997,lifeExp,54.978
Madagascar,Africa,1997,pop,14165114.0
Madagascar,Africa,2002,gdpPercap,894.6370822
Madagascar,Africa,2002,lifeExp,57.286
Madagascar,Africa,2002,pop,16473477.0
Madagascar,Africa,2007,gdpPercap,1044.770126
Madagascar,Africa,2007,lifeExp,59.443
Madagascar,Africa,2007,pop,19167654.0
Malawi,Africa,1952,gdpPercap,369.1650802
Malawi,Africa,1952,lifeExp,36.256
Malawi,Africa,1952,pop,2917802.0
Malawi,Africa,1957,gdpPercap,416.3698064
Malawi,Africa,1957,lifeExp,37.207
Malawi,Africa,1957,pop,3221238.0
Malawi,Africa,1962,gdpPercap,427.9010856
Malawi,Africa,1962,lifeExp,38.41
Malawi,Africa,1962,pop,3628608.0
Malawi,Africa,1967,gdpPercap,495.5147806
Malawi,Africa,1967,lifeExp,39.487
Malawi,Africa,1967,pop,4147252.0
Malawi,Africa,1972,gdpPercap,584.6219709
Malawi,Africa,1972,lifeExp,41.766
Malawi,Africa,1972,pop,4730997.0
Malawi,Africa,1977,gdpPercap,663.2236766
Malawi,Africa,1977,lifeExp,43.767
Malawi,Africa,1977,pop,5637246.0
Malawi,Africa,1982,gdpPercap,632.8039209
Malawi,Africa,1982,lifeExp,45.642
Malawi,Africa,1982,pop,6502825.0
Malawi,Africa,1987,gdpPercap,635.5173634
Malawi,Africa,1987,lifeExp,47.457
Malawi,Africa,1987,pop,7824747.0
Malawi,Africa,1992,gdpPercap,563.2000145
Malawi,Africa,1992,lifeExp,49.42
Malawi,Africa,1992,pop,10014249.0
Malawi,Africa,1997,gdpPercap,692.2758103
Malawi,Africa,1997,lifeExp,47.495
Malawi,Africa,1997,pop,10419991.0
Malawi,Africa,2002,gdpPercap,665.4231186
Malawi,Africa,2002,lifeExp,45.009
Malawi,Africa,2002,pop,11824495.0
Malawi,Africa,2007,gdpPercap,759.3499101
Malawi,Africa,2007,lifeExp,48.303
Malawi,Africa,2007,pop,13327079.0
Mali,Africa,1952,gdpPercap,452.3369807
Mali,Africa,1952,lifeExp,33.685
Mali,Africa,1952,pop,3838168.0
Mali,Africa,1957,gdpPercap,490.3821867
Mali,Africa,1957,lifeExp,35.307
Mali,Africa,1957,pop,4241884.0
Mali,Africa,1962,gdpPercap,496.1743428
Mali,Africa,1962,lifeExp,36.936
Mali,Africa,1962,pop,4690372.0
Mali,Africa,1967,gdpPercap,545.0098873
Mali,Africa,1967,lifeExp,38.487
Mali,Africa,1967,pop,5212416.0
Mali,Africa,1972,gdpPercap,581.3688761
Mali,Africa,1972,lifeExp,39.977
Mali,Africa,1972,pop,5828158.0
Mali,Africa,1977,gdpPercap,686.3952693
Mali,Africa,1977,lifeExp,41.714
Mali,Africa,1977,pop,6491649.0
Mali,Africa,1982,gdpPercap,618.0140641
Mali,Africa,1982,lifeExp,43.916
Mali,Africa,1982,pop,6998256.0
Mali,Africa,1987,gdpPercap,684.1715576
Mali,Africa,1987,lifeExp,46.364
Mali,Africa,1987,pop,7634008.0
Mali,Africa,1992,gdpPercap,739.014375
Mali,Africa,1992,lifeExp,48.388
Mali,Africa,1992,pop,8416215.0
Mali,Africa,1997,gdpPercap,790.2579846
Mali,Africa,1997,lifeExp,49.903
Mali,Africa,1997,pop,9384984.0
Mali,Africa,2002,gdpPercap,951.4097518
Mali,Africa,2002,lifeExp,51.818
Mali,Africa,2002,pop,10580176.0
Mali,Africa,2007,gdpPercap,1042.581557
Mali,Africa,2007,lifeExp,54.467
Mali,Africa,2007,pop,12031795.0
Mauritania,Africa,1952,gdpPercap,743.1159097
Mauritania,Africa,1952,lifeExp,40.543
Mauritania,Africa,1952,pop,1022556.0
Mauritania,Africa,1957,gdpPercap,846.1202613
Mauritania,Africa,1957,lifeExp,42.338
Mauritania,Africa,1957,pop,1076852.0
Mauritania,Africa,1962,gdpPercap,1055.896036
Mauritania,Africa,1962,lifeExp,44.248
Mauritania,Africa,1962,pop,1146757.0
Mauritania,Africa,1967,gdpPercap,1421.145193
Mauritania,Africa,1967,lifeExp,46.289
Mauritania,Africa,1967,pop,1230542.0
Mauritania,Africa,1972,gdpPercap,1586.851781
Mauritania,Africa,1972,lifeExp,48.437
Mauritania,Africa,1972,pop,1332786.0
Mauritania,Africa,1977,gdpPercap,1497.492223
Mauritania,Africa,1977,lifeExp,50.852
Mauritania,Africa,1977,pop,1456688.0
Mauritania,Africa,1982,gdpPercap,1481.150189
Mauritania,Africa,1982,lifeExp,53.599
Mauritania,Africa,1982,pop,1622136.0
Mauritania,Africa,1987,gdpPercap,1421.603576
Mauritania,Africa,1987,lifeExp,56.145
Mauritania,Africa,1987,pop,1841240.0
Mauritania,Africa,1992,gdpPercap,1361.369784
Mauritania,Africa,1992,lifeExp,58.333
Mauritania,Africa,1992,pop,2119465.0
Mauritania,Africa,1997,gdpPercap,1483.136136
Mauritania,Africa,1997,lifeExp,60.43
Mauritania,Africa,1997,pop,2444741.0
Mauritania,Africa,2002,gdpPercap,1579.019543
Mauritania,Africa,2002,lifeExp,62.247
Mauritania,Africa,2002,pop,2828858.0
Mauritania,Africa,2007,gdpPercap,1803.151496
Mauritania,Africa,2007,lifeExp,64.164
Mauritania,Africa,2007,pop,3270065.0
Mauritius,Africa,1952,gdpPercap,1967.955707
Mauritius,Africa,1952,lifeExp,50.986
Mauritius,Africa,1952,pop,516556.0
Mauritius,Africa,1957,gdpPercap,2034.037981
Mauritius,Africa,1957,lifeExp,58.089
Mauritius,Africa,1957,pop,609816.0
Mauritius,Africa,1962,gdpPercap,2529.067487
Mauritius,Africa,1962,lifeExp,60.246
Mauritius,Africa,1962,pop,701016.0
Mauritius,Africa,1967,gdpPercap,2475.387562
Mauritius,Africa,1967,lifeExp,61.557
Mauritius,Africa,1967,pop,789309.0
Mauritius,Africa,1972,gdpPercap,2575.484158
Mauritius,Africa,1972,lifeExp,62.944
Mauritius,Africa,1972,pop,851334.0
Mauritius,Africa,1977,gdpPercap,3710.982963
Mauritius,Africa,1977,lifeExp,64.93
Mauritius,Africa,1977,pop,913025.0
Mauritius,Africa,1982,gdpPercap,3688.037739
Mauritius,Africa,1982,lifeExp,66.711
Mauritius,Africa,1982,pop,992040.0
Mauritius,Africa,1987,gdpPercap,4783.586903
Mauritius,Africa,1987,lifeExp,68.74
Mauritius,Africa,1987,pop,1042663.0
Mauritius,Africa,1992,gdpPercap,6058.253846
Mauritius,Africa,1992,lifeExp,69.745
Mauritius,Africa,1992,pop,1096202.0
Mauritius,Africa,1997,gdpPercap,7425.705295
Mauritius,Africa,1997,lifeExp,70.736
Mauritius,Africa,1997,pop,1149818.0
Mauritius,Africa,2002,gdpPercap,9021.815894
Mauritius,Africa,2002,lifeExp,71.954
Mauritius,Africa,2002,pop,1200206.0
Mauritius,Africa,2007,gdpPercap,10956.99112
Mauritius,Africa,2007,lifeExp,72.801
Mauritius,Africa,2007,pop,1250882.0
Morocco,Africa,1952,gdpPercap,1688.20357
Morocco,Africa,1952,lifeExp,42.873
Morocco,Africa,1952,pop,9939217.0
Morocco,Africa,1957,gdpPercap,1642.002314
Morocco,Africa,1957,lifeExp,45.423
Morocco,Africa,1957,pop,11406350.0
Morocco,Africa,1962,gdpPercap,1566.353493
Morocco,Africa,1962,lifeExp,47.924
Morocco,Africa,1962,pop,13056604.0
Morocco,Africa,1967,gdpPercap,1711.04477
Morocco,Africa,1967,lifeExp,50.335
Morocco,Africa,1967,pop,14770296.0
Morocco,Africa,1972,gdpPercap,1930.194975
Morocco,Africa,1972,lifeExp,52.862
Morocco,Africa,1972,pop,16660670.0
Morocco,Africa,1977,gdpPercap,2370.619976
Morocco,Africa,1977,lifeExp,55.73
Morocco,Africa,1977,pop,18396941.0
Morocco,Africa,1982,gdpPercap,2702.620356
Morocco,Africa,1982,lifeExp,59.65
Morocco,Africa,1982,pop,20198730.0
Morocco,Africa,1987,gdpPercap,2755.046991
